"","gender_13","age_13","manager_13","func_13","annual_salary_13","bonus_13","gender_14","age_14","manager_14","func_14","annual_salary_14","bonus_14","num_email_total","num_targets_total","num_words_total","num_warmth_words_total","num_competence_words_total","per_warmth_total","per_competence_total","num_weekday_total","num_weekend_total","num_email_within","num_targets_within","num_words_within","num_warmth_words_within","num_competence_words_within","per_warmth_within","per_competence_within","num_email_across","num_targets_across","num_words_across","num_warmth_words_across","num_competence_words_across","per_warmth_across","per_competence_across","company_13","company_14"
"1396",1,54,0,"Information Technology",73793.19,7379.319,1,56,0,"Information Technology",73793.19,7379.32,30,21,881,13,55,0.0147559591373439,0.0624290578887628,30,0,14,8,429,1,24,0.00233100233100233,0.0559440559440559,NA,NA,NA,NA,NA,NA,NA,"Standard","Standard"
"1397",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,29,16,1122,50,81,0.0445632798573975,0.072192513368984,29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1398",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,3,3,8,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1399",NA,NA,0,"Human Resources",60943.48,6094.348,0,38,0,"Human Resources",63015.56,6301.56,160,25,3673,200,259,0.0544514021236047,0.0705145657500681,158,2,143,18,3402,184,236,0.0540858318636096,0.0693709582598472,NA,NA,NA,NA,NA,NA,NA,"Standard","Standard"
"1400",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,1,1,18,1,0,0.0555555555555556,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1401",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,5,3,221,5,7,0.0226244343891403,0.0316742081447964,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1402",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,95,20,2718,69,128,0.0253863134657837,0.047093451066961,78,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1403",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,22,12,380,8,31,0.0210526315789474,0.0815789473684211,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1404",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,41,11,1359,39,47,0.0286975717439294,0.0345842531272995,35,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1405",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,5,3,48,1,0,0.0208333333333333,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1406",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,18,10,603,19,38,0.0315091210613599,0.0630182421227197,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1407",NA,NA,0,"Strategic Logistic Solutions (SLS)",76635.52,7663.552,1,44,0,"Forecasting and Planning",93149.94,9314.99,70,36,2933,100,116,0.0340947834981248,0.0395499488578248,65,5,33,20,1361,48,60,0.0352681851579721,0.0440852314474651,4,3,68,3,2,0.0441176470588235,0.0294117647058824,"Luxury","Luxury"
"1408",NA,NA,NA,"",32292,0,NA,NA,NA,"",33422.22,NA,7,4,95,3,7,0.0315789473684211,0.0736842105263158,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1409",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,12,11,374,4,24,0.0106951871657754,0.0641711229946524,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1410",1,54,0,"Global Product Engineering & Safety",84668.46,8466.846,1,55,0,"Sourcing",87208.51,8720.85,153,27,6802,314,306,0.0461628932666863,0.0449867685974713,130,23,35,10,1535,55,65,0.0358306188925081,0.0423452768729642,86,10,4097,203,186,0.0495484500854284,0.0453990724920674,"Standard","Standard"
"1411",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,81,18,2735,88,127,0.0321755027422303,0.0464351005484461,80,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1412",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,54,13,1645,76,49,0.0462006079027356,0.0297872340425532,52,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1413",NA,NA,NA,"",51879.88,2075.1952,NA,NA,NA,"",59948.72,2997.44,182,49,5370,247,285,0.0459962756052142,0.053072625698324,171,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1414",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,23,12,378,18,19,0.0476190476190476,0.0502645502645503,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1415",1,51,0,"Sourcing",106631,10663.1,1,52,0,"Global Product Engineering & Safety",109616.67,10961.67,37,17,797,35,51,0.0439146800501882,0.0639899623588457,37,0,36,16,789,34,50,0.0430925221799747,0.0633713561470216,NA,NA,NA,NA,NA,NA,NA,"Standard","Standard"
"1416",NA,NA,NA,"",42357.9,1694.316,NA,NA,NA,"",60052.2,NA,137,38,3167,97,193,0.0306283549100095,0.0609409535838333,95,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1417",NA,NA,NA,"",59392.08,17817.624,NA,NA,NA,"",60579.92,NA,50,22,938,35,75,0.0373134328358209,0.0799573560767591,49,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,119,22,5000,199,204,0.0398,0.0408,113,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,14,4,405,22,18,0.054320987654321,0.0444444444444444,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1420",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,3,3,7,3,0,0.428571428571429,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1421",1,37,0,"Sourcing",42660.02,1706.4008,NA,NA,NA,"",41302.56,1652.1,40,15,543,22,17,0.0405156537753223,0.0313075506445672,39,1,30,11,453,15,14,0.033112582781457,0.0309050772626932,NA,NA,NA,NA,NA,NA,NA,"Luxury",NA
"1422",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,4,3,214,13,21,0.0607476635514019,0.0981308411214953,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1423",0,23,0,"Global Product Development",NA,NA,NA,NA,NA,"",NA,NA,17,12,493,25,43,0.050709939148073,0.0872210953346856,17,0,13,10,380,18,33,0.0473684210526316,0.0868421052631579,NA,NA,NA,NA,NA,NA,NA,"Luxury",NA
"1424",NA,NA,NA,"",30992,1239.68,NA,NA,NA,"",32073.6,1282.94,266,43,7486,228,343,0.0304568527918782,0.0458188618755009,266,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1425",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,3,2,54,0,1,0,0.0185185185185185,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1426",0,59,0,"Corporate Finance",42502.47,0,0,61,0,"Accounting",43862.55,NA,222,25,5478,133,296,0.0242789339174881,0.0540343190945601,222,0,192,16,4762,114,259,0.0239395212095758,0.0543889122217556,NA,NA,NA,NA,NA,NA,NA,"Standard","Standard"
"1427",NA,NA,NA,"",70159.2,21047.76,NA,NA,NA,"",81265.4,NA,83,18,1193,63,94,0.0528080469404862,0.0787929589270746,83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1428",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,3,3,201,6,9,0.0298507462686567,0.0447761194029851,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1429",NA,NA,NA,"",50874.98,7631.247,NA,NA,NA,"",53374.88,8006.23,18,8,446,21,32,0.047085201793722,0.0717488789237668,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1430",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,31,11,302,4,17,0.0132450331125828,0.0562913907284768,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1431",1,32,1,"Other",58820.58,2941.029,NA,NA,NA,"",60585.2,3029.26,243,39,4691,166,281,0.0353869111063739,0.059901939884886,233,10,214,29,4102,146,231,0.0355923939541687,0.0563139931740614,NA,NA,NA,NA,NA,NA,NA,"Luxury",NA
"1432",1,49,1,"Legal",NA,NA,NA,NA,NA,"",NA,NA,124,36,5456,233,329,0.0427052785923754,0.0603005865102639,118,6,55,17,1675,78,94,0.0465671641791045,0.0561194029850746,18,4,1077,42,56,0.0389972144846797,0.0519962859795729,"Standard",NA
"1433",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,62,16,1710,68,69,0.039766081871345,0.0403508771929825,61,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1434",NA,NA,NA,"",75000.12,7500.012,0,34,1,"Accounting",96720,9672,364,66,15400,731,1241,0.0474675324675325,0.0805844155844156,354,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxury"
"1435",1,50,0,"Other",60536.48,6053.648,1,52,0,"Strategic Logistic Solutions (SLS)",62405.57,6240.56,36,14,716,14,36,0.0195530726256983,0.0502793296089385,35,1,21,9,415,10,19,0.0240963855421687,0.0457831325301205,3,2,33,0,3,0,0.0909090909090909,"Standard","Standard"
"1436",NA,NA,0,"Corporate Finance",NA,NA,NA,NA,NA,"",NA,NA,58,26,858,78,49,0.0909090909090909,0.0571095571095571,54,4,47,18,705,65,38,0.0921985815602837,0.0539007092198582,2,2,67,3,5,0.0447761194029851,0.0746268656716418,"Standard",NA
"1437",1,45,1,"Corporate Finance",125923.98,25184.796,1,47,1,"Business Intelligence",129701.78,25940.36,169,54,5852,290,301,0.0495557074504443,0.0514354066985646,168,1,115,29,3708,210,192,0.0566343042071197,0.0517799352750809,23,7,988,43,56,0.0435222672064777,0.0566801619433198,"Luxury","Luxury"
"1438",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,7,6,69,10,6,0.144927536231884,0.0869565217391304,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1439",1,54,1,"Corporate Finance",209633.84,73371.844,1,56,1,"Financial Planning Analysis (FP&A)",215922.98,86369.19,150,46,4552,256,293,0.0562390158172232,0.0643673110720562,145,5,94,26,2736,146,182,0.0533625730994152,0.0665204678362573,34,10,1084,68,73,0.0627306273062731,0.0673431734317343,"Luxury","Luxury"
"1440",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,22,9,635,26,26,0.0409448818897638,0.0409448818897638,21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1441",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,105,17,2417,80,71,0.0330988829127017,0.0293752585850228,105,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1442",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,1,1,169,12,6,0.0710059171597633,0.0355029585798817,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1443",NA,NA,NA,"",87326.37,26197.911,NA,NA,NA,"",105446.6,36906.31,78,16,2971,135,159,0.0454392460451027,0.0535173342308987,77,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1444",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,3,1,83,3,8,0.036144578313253,0.0963855421686747,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1445",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,224,45,7248,211,256,0.0291114790286976,0.0353200883002208,217,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1446",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,125,31,4820,247,263,0.0512448132780083,0.0545643153526971,124,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1447",0,58,0,"Sourcing",54188.77,2709.4385,0,60,0,"Forecasting and Planning",56031.19,2801.56,96,36,1932,102,122,0.0527950310559006,0.0631469979296066,96,0,76,26,1617,84,96,0.051948051948052,0.0593692022263451,NA,NA,NA,NA,NA,NA,NA,"Standard","Standard"
"1448",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,6,4,40,3,3,0.075,0.075,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1449",1,51,0,"Information Technology",95744.63,9574.463,1,52,0,"Information Technology",99574.42,9957.44,241,61,8047,151,497,0.0187647570523176,0.0617621473841183,235,6,168,42,5681,103,328,0.0181306108079563,0.0577363140292202,6,4,395,7,17,0.0177215189873418,0.0430379746835443,"Standard","Standard"
"1450",NA,NA,NA,"",159660.05,31932.01,NA,NA,NA,"",164449.85,32889.97,9,7,193,10,14,0.0518134715025907,0.0725388601036269,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1451",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,44,15,971,18,71,0.0185375901132853,0.0731204943357363,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1452",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,2,1,113,1,4,0.00884955752212389,0.0353982300884956,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1453",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,137,28,3492,177,201,0.0506872852233677,0.0575601374570447,135,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1454",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,1,1,35,5,1,0.142857142857143,0.0285714285714286,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1455",NA,NA,NA,"",62208.64,15552.16,NA,NA,NA,"",71999.98,25199.99,6,5,210,5,7,0.0238095238095238,0.0333333333333333,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1456",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,52,13,811,50,8,0.061652281134402,0.00986436498150432,50,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1457",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,136,33,5784,228,340,0.0394190871369295,0.0587828492392808,135,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1458",NA,NA,NA,"",65000,19500,NA,NA,NA,"",78000,27300,87,22,1743,55,118,0.0315547905909352,0.0676993689041882,75,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1459",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,2,2,40,2,1,0.05,0.025,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1460",NA,NA,NA,"",76807.21,7680.721,NA,NA,NA,"",76807.21,NA,27,10,915,23,42,0.0251366120218579,0.0459016393442623,26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1461",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,7,5,122,5,6,0.040983606557377,0.0491803278688525,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1462",NA,NA,NA,"",47250.06,7087.509,NA,NA,NA,"",59999.94,20999.98,49,15,1533,53,81,0.0345727332028702,0.0528375733855186,39,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1463",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,3,3,168,3,5,0.0178571428571429,0.0297619047619048,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1464",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,75,17,2428,137,119,0.0564250411861614,0.0490115321252059,74,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1465",1,26,1,"Corporate Finance",56000.1,2800.005,1,28,1,"Accounting",66500.2,3325.01,191,61,5694,479,265,0.0841236389181595,0.0465402177730945,190,1,137,35,3768,315,166,0.0835987261146497,0.0440552016985138,NA,NA,NA,NA,NA,NA,NA,"Luxury","Luxury"
"1466",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,21,9,226,13,16,0.0575221238938053,0.0707964601769911,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1467",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,58,27,871,19,31,0.0218140068886338,0.0355912743972445,58,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1468",1,29,0,"Marketing",NA,NA,NA,NA,NA,"",NA,NA,113,18,4361,143,176,0.0327906443476267,0.0403577161201559,108,5,87,13,3077,99,117,0.0321741956451089,0.038024049398765,1,1,25,1,1,0.04,0.04,"Luxury",NA
"1469",0,61,0,"Corporate Finance",76862.84,7686.284,0,62,0,"Corporate Finance",79091.86,7909.19,338,86,10503,239,573,0.0227554032181282,0.0545558411882319,338,0,192,55,5137,107,297,0.0208292777885926,0.0578158458244111,48,4,1800,40,83,0.0222222222222222,0.0461111111111111,"Standard","Standard"
"1470",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,10,8,289,9,7,0.0311418685121107,0.0242214532871972,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1471",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,3,2,361,21,32,0.0581717451523546,0.0886426592797784,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1472",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,58,9,1199,23,37,0.0191826522101751,0.0308590492076731,55,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1473",NA,NA,NA,"",54080,13520,NA,NA,NA,"",75010,26253.5,225,40,4622,109,237,0.0235828645607962,0.0512765036780614,181,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1474",NA,NA,NA,"",64967.19,6496.719,NA,NA,NA,"",64967.19,NA,40,15,1548,48,103,0.0310077519379845,0.0665374677002584,35,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1475",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,1,1,3,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1476",NA,NA,NA,"",85904.79,25771.437,NA,NA,NA,"",87880.6,NA,45,24,1376,55,71,0.0399709302325581,0.0515988372093023,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1477",NA,NA,NA,"",87418.24,21854.56,NA,NA,NA,"",87418.24,30596.38,64,19,2292,109,158,0.0475567190226876,0.068935427574171,60,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1478",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,3,2,89,4,10,0.0449438202247191,0.112359550561798,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1479",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,27,9,372,15,18,0.0403225806451613,0.0483870967741935,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1480",NA,NA,NA,"",71415,21424.5,NA,NA,NA,"",73557.45,NA,155,37,5585,265,430,0.0474485228290063,0.0769919427036705,154,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1481",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,1,1,7,2,1,0.285714285714286,0.142857142857143,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1482",NA,NA,NA,"",NA,NA,1,44,0,"Direct to Consumer (DTC)",25396.8,1015.87,12,4,233,7,8,0.0300429184549356,0.0343347639484979,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxury"
"1483",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,25,16,784,12,46,0.0153061224489796,0.0586734693877551,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1484",0,44,0,"Other",48091.72,0,NA,NA,NA,"",49294.01,NA,120,28,6538,203,340,0.0310492505353319,0.0520036708473539,120,0,56,17,2869,92,147,0.0320669222725688,0.0512373649355176,NA,NA,NA,NA,NA,NA,NA,"Standard",NA
"1485",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,52,7,328,56,12,0.170731707317073,0.0365853658536585,52,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1486",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,5,2,124,6,7,0.0483870967741935,0.0564516129032258,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1487",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,39,24,554,32,26,0.0577617328519856,0.0469314079422383,39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1488",0,27,0,"Information Technology",99434.22,9943.422,NA,NA,NA,"",102616.12,10261.61,212,46,6452,268,391,0.041537507749535,0.0606013639181649,210,2,138,32,3888,163,251,0.0419238683127572,0.0645576131687243,54,5,2022,86,102,0.0425321463897132,0.0504451038575668,"Standard",NA
"1489",0,49,0,"Sourcing",47861.62,0,0,51,0,"Manufacturing Professionals",49488.92,NA,122,29,2439,59,116,0.024190241902419,0.047560475604756,122,0,68,17,1361,35,63,0.0257163850110213,0.0462894930198384,NA,NA,NA,NA,NA,NA,NA,"Standard","Standard"
"1490",1,49,0,"Other",56450.51,5645.051,1,50,0,"Strategic Logistic Solutions (SLS)",57635.97,5763.6,29,9,596,15,17,0.0251677852348993,0.0285234899328859,29,0,15,6,187,5,9,0.0267379679144385,0.0481283422459893,NA,NA,NA,NA,NA,NA,NA,"Standard","Standard"
"1491",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,11,4,72,10,1,0.138888888888889,0.0138888888888889,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1492",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,14,4,671,20,25,0.029806259314456,0.03725782414307,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1493",1,52,0,"Other",46987.2,0,NA,NA,NA,"",48044.256,NA,1,1,10,1,1,0.1,0.1,1,0,1,1,10,1,1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,"Standard",NA
"1494",1,48,0,"Sourcing",79976.26,7997.626,1,50,0,"Forecasting and Planning",82375.54,8237.55,304,53,7619,391,584,0.0513190707441922,0.0766504790654942,285,19,210,35,4847,231,386,0.047658345368269,0.0796368887971941,10,2,363,17,25,0.046831955922865,0.068870523415978,"Luxury","Luxury"
"1495",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,18,6,684,23,24,0.033625730994152,0.0350877192982456,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1496",NA,NA,NA,"",63012.29,6301.229,1,67,1,"Other",65091.7,6509.17,3,3,69,4,6,0.0579710144927536,0.0869565217391304,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard"
"1497",0,29,0,"Customer Service",27955.2,1118.208,0,31,0,"Customer Service",29016,1160.64,231,59,6951,193,395,0.0277657890950942,0.0568263559200115,224,7,189,46,5380,149,307,0.0276951672862454,0.0570631970260223,3,2,101,3,10,0.0297029702970297,0.099009900990099,"Luxury","Luxury"
"1498",0,56,0,"Legal",53302.34,2132.0936,0,58,0,"Legal",54901.34,2196.05,337,76,9716,330,614,0.0339645944833265,0.0631947303417044,334,3,233,47,7140,217,434,0.0303921568627451,0.0607843137254902,37,4,1051,44,80,0.0418648905803996,0.0761179828734539,"Luxury","Luxury"
"1499",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,15,8,614,32,46,0.0521172638436482,0.0749185667752443,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1500",NA,NA,0,"Other",57149.7,0,0,46,0,"Accounting",58864.19,NA,37,19,1195,43,82,0.0359832635983264,0.0686192468619247,37,0,22,11,662,29,49,0.0438066465256798,0.0740181268882175,NA,NA,NA,NA,NA,NA,NA,"Standard","Standard"
"1501",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,1,1,19,1,1,0.0526315789473684,0.0526315789473684,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1502",NA,NA,0,"Sourcing",49801.92,0,NA,NA,NA,"",49801.92,NA,74,24,974,46,65,0.0472279260780287,0.066735112936345,74,0,30,11,338,24,33,0.0710059171597633,0.0976331360946746,NA,NA,NA,NA,NA,NA,NA,"Standard",NA
"1503",NA,NA,NA,"",55302.23,0,NA,NA,NA,"",56961.3,NA,172,64,5092,94,289,0.0184603299293009,0.0567556952081697,172,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1504",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,4,2,117,6,3,0.0512820512820513,0.0256410256410256,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
